Seq. ID.	Class	AMP Probability
RDKIT_SHAPRULEMATCH_07421	AMP	0.97
RDKIT_SHAPRULEMATCH_07422	AMP	0.99
RDKIT_SHAPRULEMATCH_07423	AMP	0.99
RDKIT_SHAPRULEMATCH_07424	AMP	0.99
RDKIT_SHAPRULEMATCH_07425	AMP	0.93
RDKIT_SHAPRULEMATCH_07426	AMP	0.98
RDKIT_SHAPRULEMATCH_07427	AMP	0.99
RDKIT_SHAPRULEMATCH_07428	AMP	0.99
RDKIT_SHAPRULEMATCH_07429	AMP	0.99
RDKIT_SHAPRULEMATCH_07430	AMP	0.98
RDKIT_SHAPRULEMATCH_07431	AMP	0.99
RDKIT_SHAPRULEMATCH_07432	AMP	0.99
RDKIT_SHAPRULEMATCH_07433	AMP	0.99
RDKIT_SHAPRULEMATCH_07434	AMP	0.99
RDKIT_SHAPRULEMATCH_07435	AMP	0.99
RDKIT_SHAPRULEMATCH_07436	AMP	1.00
RDKIT_SHAPRULEMATCH_07437	AMP	0.99
RDKIT_SHAPRULEMATCH_07438	AMP	1.00
RDKIT_SHAPRULEMATCH_07439	AMP	0.99
RDKIT_SHAPRULEMATCH_07440	AMP	0.98
RDKIT_SHAPRULEMATCH_07441	AMP	0.97
RDKIT_SHAPRULEMATCH_07442	AMP	0.98
RDKIT_SHAPRULEMATCH_07443	AMP	0.94
RDKIT_SHAPRULEMATCH_07444	AMP	1.00
RDKIT_SHAPRULEMATCH_07445	AMP	0.97
RDKIT_SHAPRULEMATCH_07446	AMP	1.00
RDKIT_SHAPRULEMATCH_07447	AMP	0.99
RDKIT_SHAPRULEMATCH_07448	AMP	0.96
RDKIT_SHAPRULEMATCH_07449	AMP	0.97
RDKIT_SHAPRULEMATCH_07450	AMP	0.98
RDKIT_SHAPRULEMATCH_07451	AMP	0.98
RDKIT_SHAPRULEMATCH_07452	AMP	0.98
RDKIT_SHAPRULEMATCH_07453	AMP	0.99
RDKIT_SHAPRULEMATCH_07454	AMP	0.99
RDKIT_SHAPRULEMATCH_07455	AMP	0.99
RDKIT_SHAPRULEMATCH_07456	AMP	0.98
RDKIT_SHAPRULEMATCH_07457	AMP	0.98
RDKIT_SHAPRULEMATCH_07458	AMP	0.99
RDKIT_SHAPRULEMATCH_07459	AMP	0.99
RDKIT_SHAPRULEMATCH_07460	AMP	0.98
RDKIT_SHAPRULEMATCH_07461	AMP	0.99
RDKIT_SHAPRULEMATCH_07462	AMP	0.99
RDKIT_SHAPRULEMATCH_07463	AMP	0.98
RDKIT_SHAPRULEMATCH_07464	AMP	0.99
RDKIT_SHAPRULEMATCH_07465	AMP	0.98
RDKIT_SHAPRULEMATCH_07466	AMP	0.99
RDKIT_SHAPRULEMATCH_07467	AMP	0.99
RDKIT_SHAPRULEMATCH_07468	AMP	0.99
RDKIT_SHAPRULEMATCH_07469	AMP	0.98
RDKIT_SHAPRULEMATCH_07470	AMP	0.95
RDKIT_SHAPRULEMATCH_07471	AMP	0.97
RDKIT_SHAPRULEMATCH_07472	AMP	0.98
RDKIT_SHAPRULEMATCH_07473	AMP	1.00
RDKIT_SHAPRULEMATCH_07474	AMP	1.00
RDKIT_SHAPRULEMATCH_07475	AMP	1.00
RDKIT_SHAPRULEMATCH_07476	AMP	0.83
RDKIT_SHAPRULEMATCH_07477	AMP	0.98
RDKIT_SHAPRULEMATCH_07478	AMP	0.98
RDKIT_SHAPRULEMATCH_07479	AMP	0.97
RDKIT_SHAPRULEMATCH_07480	AMP	0.99
RDKIT_SHAPRULEMATCH_07481	AMP	0.97
RDKIT_SHAPRULEMATCH_07482	AMP	0.98
RDKIT_SHAPRULEMATCH_07483	AMP	0.99
RDKIT_SHAPRULEMATCH_07484	AMP	0.99
RDKIT_SHAPRULEMATCH_07485	AMP	0.96
RDKIT_SHAPRULEMATCH_07486	AMP	1.00
RDKIT_SHAPRULEMATCH_07487	AMP	0.98
RDKIT_SHAPRULEMATCH_07488	AMP	0.97
RDKIT_SHAPRULEMATCH_07489	AMP	0.99
RDKIT_SHAPRULEMATCH_07490	AMP	0.99
RDKIT_SHAPRULEMATCH_07491	AMP	0.97
RDKIT_SHAPRULEMATCH_07492	AMP	0.99
RDKIT_SHAPRULEMATCH_07493	AMP	0.99
RDKIT_SHAPRULEMATCH_07494	AMP	0.99
RDKIT_SHAPRULEMATCH_07495	AMP	0.98
RDKIT_SHAPRULEMATCH_07496	AMP	0.99
RDKIT_SHAPRULEMATCH_07497	AMP	1.00
RDKIT_SHAPRULEMATCH_07498	AMP	0.97
RDKIT_SHAPRULEMATCH_07499	AMP	0.99
RDKIT_SHAPRULEMATCH_07500	AMP	0.98
RDKIT_SHAPRULEMATCH_07501	AMP	1.00
RDKIT_SHAPRULEMATCH_07502	AMP	0.98
RDKIT_SHAPRULEMATCH_07503	AMP	0.99
RDKIT_SHAPRULEMATCH_07504	AMP	0.98
RDKIT_SHAPRULEMATCH_07505	AMP	1.00
RDKIT_SHAPRULEMATCH_07506	AMP	0.99
RDKIT_SHAPRULEMATCH_07507	AMP	1.00
RDKIT_SHAPRULEMATCH_07508	AMP	0.98
RDKIT_SHAPRULEMATCH_07509	AMP	0.95
RDKIT_SHAPRULEMATCH_07510	AMP	0.99
RDKIT_SHAPRULEMATCH_07511	AMP	0.99
RDKIT_SHAPRULEMATCH_07512	AMP	1.00
RDKIT_SHAPRULEMATCH_07513	AMP	0.99
RDKIT_SHAPRULEMATCH_07514	AMP	0.99
RDKIT_SHAPRULEMATCH_07515	AMP	1.00
RDKIT_SHAPRULEMATCH_07516	AMP	0.98
RDKIT_SHAPRULEMATCH_07517	AMP	0.99
RDKIT_SHAPRULEMATCH_07518	AMP	1.00
RDKIT_SHAPRULEMATCH_07519	AMP	0.99
RDKIT_SHAPRULEMATCH_07520	AMP	0.98
RDKIT_SHAPRULEMATCH_07521	AMP	0.99
RDKIT_SHAPRULEMATCH_07522	AMP	0.99
RDKIT_SHAPRULEMATCH_07523	AMP	0.99
RDKIT_SHAPRULEMATCH_07524	AMP	0.97
RDKIT_SHAPRULEMATCH_07525	AMP	0.99
RDKIT_SHAPRULEMATCH_07526	AMP	1.00
RDKIT_SHAPRULEMATCH_07527	AMP	0.99
RDKIT_SHAPRULEMATCH_07528	AMP	0.97
RDKIT_SHAPRULEMATCH_07529	AMP	0.98
RDKIT_SHAPRULEMATCH_07530	AMP	0.99
RDKIT_SHAPRULEMATCH_07531	AMP	0.99
RDKIT_SHAPRULEMATCH_07532	AMP	0.99
RDKIT_SHAPRULEMATCH_07533	AMP	0.99
RDKIT_SHAPRULEMATCH_07534	AMP	0.96
RDKIT_SHAPRULEMATCH_07535	AMP	0.96
RDKIT_SHAPRULEMATCH_07536	AMP	1.00
RDKIT_SHAPRULEMATCH_07537	AMP	0.99
RDKIT_SHAPRULEMATCH_07538	AMP	0.98
RDKIT_SHAPRULEMATCH_07539	AMP	0.96
RDKIT_SHAPRULEMATCH_07540	AMP	0.99
RDKIT_SHAPRULEMATCH_07541	AMP	0.98
RDKIT_SHAPRULEMATCH_07542	AMP	0.98
RDKIT_SHAPRULEMATCH_07543	AMP	0.98
RDKIT_SHAPRULEMATCH_07544	AMP	0.99
RDKIT_SHAPRULEMATCH_07545	AMP	0.98
RDKIT_SHAPRULEMATCH_07546	AMP	0.86
RDKIT_SHAPRULEMATCH_07547	AMP	0.97
RDKIT_SHAPRULEMATCH_07548	AMP	0.98
RDKIT_SHAPRULEMATCH_07549	AMP	0.97
RDKIT_SHAPRULEMATCH_07550	AMP	0.99
RDKIT_SHAPRULEMATCH_07551	AMP	0.98
RDKIT_SHAPRULEMATCH_07552	AMP	0.99
RDKIT_SHAPRULEMATCH_07553	AMP	0.99
RDKIT_SHAPRULEMATCH_07554	AMP	0.98
RDKIT_SHAPRULEMATCH_07555	AMP	0.99
RDKIT_SHAPRULEMATCH_07556	AMP	0.97
RDKIT_SHAPRULEMATCH_07557	AMP	0.99
RDKIT_SHAPRULEMATCH_07558	AMP	0.98
RDKIT_SHAPRULEMATCH_07559	AMP	0.99
RDKIT_SHAPRULEMATCH_07560	AMP	0.99
RDKIT_SHAPRULEMATCH_07561	AMP	0.94
RDKIT_SHAPRULEMATCH_07562	AMP	1.00
RDKIT_SHAPRULEMATCH_07563	AMP	0.99
RDKIT_SHAPRULEMATCH_07564	AMP	0.99
RDKIT_SHAPRULEMATCH_07565	AMP	0.99
RDKIT_SHAPRULEMATCH_07566	AMP	0.99
RDKIT_SHAPRULEMATCH_07567	AMP	0.96
RDKIT_SHAPRULEMATCH_07568	AMP	1.00
RDKIT_SHAPRULEMATCH_07569	AMP	0.99
RDKIT_SHAPRULEMATCH_07570	AMP	0.99
RDKIT_SHAPRULEMATCH_07571	AMP	0.96
RDKIT_SHAPRULEMATCH_07572	AMP	0.99
RDKIT_SHAPRULEMATCH_07573	AMP	1.00
RDKIT_SHAPRULEMATCH_07574	AMP	0.99
RDKIT_SHAPRULEMATCH_07575	AMP	0.99
RDKIT_SHAPRULEMATCH_07576	AMP	0.99
RDKIT_SHAPRULEMATCH_07577	AMP	1.00
RDKIT_SHAPRULEMATCH_07578	AMP	0.99
RDKIT_SHAPRULEMATCH_07579	AMP	1.00
RDKIT_SHAPRULEMATCH_07580	AMP	0.99
RDKIT_SHAPRULEMATCH_07581	AMP	0.98
RDKIT_SHAPRULEMATCH_07582	AMP	1.00
RDKIT_SHAPRULEMATCH_07583	AMP	0.99
RDKIT_SHAPRULEMATCH_07584	AMP	0.98
RDKIT_SHAPRULEMATCH_07585	AMP	0.99
RDKIT_SHAPRULEMATCH_07586	AMP	0.99
RDKIT_SHAPRULEMATCH_07587	AMP	0.99
RDKIT_SHAPRULEMATCH_07588	AMP	0.98
RDKIT_SHAPRULEMATCH_07589	AMP	0.96
RDKIT_SHAPRULEMATCH_07590	AMP	0.95
RDKIT_SHAPRULEMATCH_07591	AMP	0.90
RDKIT_SHAPRULEMATCH_07592	AMP	0.97
RDKIT_SHAPRULEMATCH_07593	AMP	0.99
RDKIT_SHAPRULEMATCH_07594	AMP	0.98
RDKIT_SHAPRULEMATCH_07595	AMP	0.98
RDKIT_SHAPRULEMATCH_07596	AMP	0.99
RDKIT_SHAPRULEMATCH_07597	AMP	1.00
RDKIT_SHAPRULEMATCH_07598	AMP	1.00
RDKIT_SHAPRULEMATCH_07599	AMP	1.00
RDKIT_SHAPRULEMATCH_07600	AMP	0.97
RDKIT_SHAPRULEMATCH_07601	AMP	0.99
RDKIT_SHAPRULEMATCH_07602	AMP	0.93
RDKIT_SHAPRULEMATCH_07603	AMP	0.99
RDKIT_SHAPRULEMATCH_07604	AMP	0.99
RDKIT_SHAPRULEMATCH_07605	AMP	1.00
RDKIT_SHAPRULEMATCH_07606	AMP	0.99
RDKIT_SHAPRULEMATCH_07607	AMP	0.99
RDKIT_SHAPRULEMATCH_07608	AMP	0.99
RDKIT_SHAPRULEMATCH_07609	AMP	0.99
RDKIT_SHAPRULEMATCH_07610	AMP	0.99
RDKIT_SHAPRULEMATCH_07611	AMP	1.00
RDKIT_SHAPRULEMATCH_07612	AMP	0.98
RDKIT_SHAPRULEMATCH_07613	AMP	0.98
RDKIT_SHAPRULEMATCH_07614	AMP	0.96
RDKIT_SHAPRULEMATCH_07615	AMP	0.98
RDKIT_SHAPRULEMATCH_07616	AMP	0.96
RDKIT_SHAPRULEMATCH_07617	AMP	0.98
RDKIT_SHAPRULEMATCH_07618	AMP	0.98
RDKIT_SHAPRULEMATCH_07619	AMP	0.96
RDKIT_SHAPRULEMATCH_07620	AMP	0.98
RDKIT_SHAPRULEMATCH_07621	AMP	0.98
RDKIT_SHAPRULEMATCH_07622	AMP	0.89
RDKIT_SHAPRULEMATCH_07623	AMP	0.97
RDKIT_SHAPRULEMATCH_07624	AMP	0.99
RDKIT_SHAPRULEMATCH_07625	AMP	0.98
RDKIT_SHAPRULEMATCH_07626	AMP	0.96
RDKIT_SHAPRULEMATCH_07627	AMP	0.98
RDKIT_SHAPRULEMATCH_07628	AMP	0.99
RDKIT_SHAPRULEMATCH_07629	AMP	0.99
RDKIT_SHAPRULEMATCH_07630	AMP	0.98
RDKIT_SHAPRULEMATCH_07631	AMP	0.98
RDKIT_SHAPRULEMATCH_07632	AMP	0.98
RDKIT_SHAPRULEMATCH_07633	AMP	1.00
RDKIT_SHAPRULEMATCH_07634	AMP	0.99
RDKIT_SHAPRULEMATCH_07635	AMP	0.99
RDKIT_SHAPRULEMATCH_07636	AMP	1.00
RDKIT_SHAPRULEMATCH_07637	AMP	1.00
RDKIT_SHAPRULEMATCH_07638	AMP	0.95
RDKIT_SHAPRULEMATCH_07639	AMP	0.99
RDKIT_SHAPRULEMATCH_07640	AMP	0.98
RDKIT_SHAPRULEMATCH_07641	AMP	0.98
RDKIT_SHAPRULEMATCH_07642	AMP	0.99
RDKIT_SHAPRULEMATCH_07643	AMP	0.99
RDKIT_SHAPRULEMATCH_07644	AMP	0.99
RDKIT_SHAPRULEMATCH_07645	AMP	0.99
RDKIT_SHAPRULEMATCH_07646	AMP	0.99
RDKIT_SHAPRULEMATCH_07647	AMP	0.98
RDKIT_SHAPRULEMATCH_07648	AMP	0.98
RDKIT_SHAPRULEMATCH_07649	AMP	0.99
RDKIT_SHAPRULEMATCH_07650	AMP	0.99
RDKIT_SHAPRULEMATCH_07651	AMP	0.97
RDKIT_SHAPRULEMATCH_07652	AMP	0.96
RDKIT_SHAPRULEMATCH_07653	AMP	0.99
RDKIT_SHAPRULEMATCH_07654	AMP	1.00
RDKIT_SHAPRULEMATCH_07655	AMP	0.99
RDKIT_SHAPRULEMATCH_07656	AMP	0.96
RDKIT_SHAPRULEMATCH_07657	AMP	0.99
RDKIT_SHAPRULEMATCH_07658	AMP	0.99
RDKIT_SHAPRULEMATCH_07659	AMP	0.99
RDKIT_SHAPRULEMATCH_07660	AMP	0.94
RDKIT_SHAPRULEMATCH_07661	AMP	0.98
RDKIT_SHAPRULEMATCH_07662	AMP	0.99
RDKIT_SHAPRULEMATCH_07663	AMP	0.99
RDKIT_SHAPRULEMATCH_07664	AMP	0.99
RDKIT_SHAPRULEMATCH_07665	AMP	0.99
RDKIT_SHAPRULEMATCH_07666	AMP	1.00
RDKIT_SHAPRULEMATCH_07667	AMP	0.99
RDKIT_SHAPRULEMATCH_07668	AMP	0.96
RDKIT_SHAPRULEMATCH_07669	AMP	0.99
RDKIT_SHAPRULEMATCH_07670	AMP	0.99
RDKIT_SHAPRULEMATCH_07671	AMP	0.99
RDKIT_SHAPRULEMATCH_07672	AMP	0.99
RDKIT_SHAPRULEMATCH_07673	AMP	0.99
RDKIT_SHAPRULEMATCH_07674	AMP	0.99
RDKIT_SHAPRULEMATCH_07675	AMP	0.99
RDKIT_SHAPRULEMATCH_07676	AMP	0.97
RDKIT_SHAPRULEMATCH_07677	AMP	1.00
RDKIT_SHAPRULEMATCH_07678	AMP	0.99
RDKIT_SHAPRULEMATCH_07679	AMP	0.97
RDKIT_SHAPRULEMATCH_07680	AMP	0.98
RDKIT_SHAPRULEMATCH_07681	AMP	0.99
RDKIT_SHAPRULEMATCH_07682	AMP	0.97
RDKIT_SHAPRULEMATCH_07683	AMP	0.99
RDKIT_SHAPRULEMATCH_07684	AMP	0.99
RDKIT_SHAPRULEMATCH_07685	AMP	0.97
RDKIT_SHAPRULEMATCH_07686	AMP	0.99
RDKIT_SHAPRULEMATCH_07687	AMP	0.97
RDKIT_SHAPRULEMATCH_07688	AMP	0.99
RDKIT_SHAPRULEMATCH_07689	AMP	0.96
RDKIT_SHAPRULEMATCH_07690	AMP	0.99
RDKIT_SHAPRULEMATCH_07691	AMP	1.00
RDKIT_SHAPRULEMATCH_07692	AMP	0.99
RDKIT_SHAPRULEMATCH_07693	AMP	0.98
RDKIT_SHAPRULEMATCH_07694	AMP	0.96
RDKIT_SHAPRULEMATCH_07695	AMP	1.00
RDKIT_SHAPRULEMATCH_07696	AMP	0.99
RDKIT_SHAPRULEMATCH_07697	AMP	0.99
RDKIT_SHAPRULEMATCH_07698	AMP	0.99
RDKIT_SHAPRULEMATCH_07699	AMP	0.97
RDKIT_SHAPRULEMATCH_07700	AMP	0.99
RDKIT_SHAPRULEMATCH_07701	AMP	0.99
RDKIT_SHAPRULEMATCH_07702	AMP	1.00
RDKIT_SHAPRULEMATCH_07703	AMP	0.98
RDKIT_SHAPRULEMATCH_07704	AMP	0.96
RDKIT_SHAPRULEMATCH_07705	AMP	0.98
RDKIT_SHAPRULEMATCH_07706	AMP	0.98
RDKIT_SHAPRULEMATCH_07707	AMP	0.99
RDKIT_SHAPRULEMATCH_07708	AMP	0.98
RDKIT_SHAPRULEMATCH_07709	AMP	0.97
RDKIT_SHAPRULEMATCH_07710	AMP	0.94
RDKIT_SHAPRULEMATCH_07711	AMP	0.99
RDKIT_SHAPRULEMATCH_07712	AMP	1.00
RDKIT_SHAPRULEMATCH_07713	AMP	0.96
RDKIT_SHAPRULEMATCH_07714	AMP	0.99
RDKIT_SHAPRULEMATCH_07715	AMP	0.99
RDKIT_SHAPRULEMATCH_07716	AMP	0.98
RDKIT_SHAPRULEMATCH_07717	AMP	0.99
RDKIT_SHAPRULEMATCH_07718	AMP	0.97
RDKIT_SHAPRULEMATCH_07719	AMP	0.99
RDKIT_SHAPRULEMATCH_07720	AMP	0.99
RDKIT_SHAPRULEMATCH_07721	AMP	0.99
RDKIT_SHAPRULEMATCH_07722	AMP	0.99
RDKIT_SHAPRULEMATCH_07723	AMP	0.99
RDKIT_SHAPRULEMATCH_07724	AMP	0.99
RDKIT_SHAPRULEMATCH_07725	AMP	1.00
RDKIT_SHAPRULEMATCH_07726	AMP	0.99
RDKIT_SHAPRULEMATCH_07727	AMP	0.96
RDKIT_SHAPRULEMATCH_07728	AMP	1.00
RDKIT_SHAPRULEMATCH_07729	AMP	0.99
RDKIT_SHAPRULEMATCH_07730	AMP	1.00
RDKIT_SHAPRULEMATCH_07731	AMP	0.95
RDKIT_SHAPRULEMATCH_07732	AMP	0.97
RDKIT_SHAPRULEMATCH_07733	AMP	0.99
RDKIT_SHAPRULEMATCH_07734	AMP	0.99
RDKIT_SHAPRULEMATCH_07735	AMP	0.96
RDKIT_SHAPRULEMATCH_07736	AMP	0.97
RDKIT_SHAPRULEMATCH_07737	AMP	0.99
RDKIT_SHAPRULEMATCH_07738	AMP	0.99
RDKIT_SHAPRULEMATCH_07739	AMP	0.98
RDKIT_SHAPRULEMATCH_07740	AMP	0.98
RDKIT_SHAPRULEMATCH_07741	AMP	0.98
RDKIT_SHAPRULEMATCH_07742	AMP	0.99
RDKIT_SHAPRULEMATCH_07743	AMP	0.98
RDKIT_SHAPRULEMATCH_07744	AMP	0.97
RDKIT_SHAPRULEMATCH_07745	AMP	1.00
RDKIT_SHAPRULEMATCH_07746	AMP	0.99
RDKIT_SHAPRULEMATCH_07747	AMP	0.99
RDKIT_SHAPRULEMATCH_07748	AMP	0.91
RDKIT_SHAPRULEMATCH_07749	AMP	0.98
RDKIT_SHAPRULEMATCH_07750	AMP	0.96
RDKIT_SHAPRULEMATCH_07751	AMP	0.99
RDKIT_SHAPRULEMATCH_07752	AMP	0.99
RDKIT_SHAPRULEMATCH_07753	AMP	0.98
RDKIT_SHAPRULEMATCH_07754	AMP	0.99
RDKIT_SHAPRULEMATCH_07755	AMP	0.99
RDKIT_SHAPRULEMATCH_07756	AMP	0.98
RDKIT_SHAPRULEMATCH_07757	AMP	0.97
RDKIT_SHAPRULEMATCH_07758	AMP	0.95
RDKIT_SHAPRULEMATCH_07759	AMP	0.99
RDKIT_SHAPRULEMATCH_07760	AMP	0.98
RDKIT_SHAPRULEMATCH_07761	AMP	0.97
RDKIT_SHAPRULEMATCH_07762	AMP	0.98
RDKIT_SHAPRULEMATCH_07763	AMP	0.99
RDKIT_SHAPRULEMATCH_07764	AMP	1.00
RDKIT_SHAPRULEMATCH_07765	AMP	0.99
RDKIT_SHAPRULEMATCH_07766	AMP	0.99
RDKIT_SHAPRULEMATCH_07767	AMP	0.96
RDKIT_SHAPRULEMATCH_07768	AMP	0.98
RDKIT_SHAPRULEMATCH_07769	AMP	0.98
RDKIT_SHAPRULEMATCH_07770	AMP	0.99
RDKIT_SHAPRULEMATCH_07771	AMP	0.98
RDKIT_SHAPRULEMATCH_07772	AMP	0.99
RDKIT_SHAPRULEMATCH_07773	AMP	0.99
RDKIT_SHAPRULEMATCH_07774	AMP	0.99
RDKIT_SHAPRULEMATCH_07775	AMP	0.99
RDKIT_SHAPRULEMATCH_07776	AMP	0.96
RDKIT_SHAPRULEMATCH_07777	AMP	0.99
RDKIT_SHAPRULEMATCH_07778	AMP	0.99
RDKIT_SHAPRULEMATCH_07779	AMP	0.98
RDKIT_SHAPRULEMATCH_07780	AMP	0.98
RDKIT_SHAPRULEMATCH_07781	AMP	1.00
RDKIT_SHAPRULEMATCH_07782	AMP	0.99
RDKIT_SHAPRULEMATCH_07783	AMP	0.98
RDKIT_SHAPRULEMATCH_07784	AMP	0.98
RDKIT_SHAPRULEMATCH_07785	AMP	0.99
RDKIT_SHAPRULEMATCH_07786	AMP	0.99
RDKIT_SHAPRULEMATCH_07787	AMP	0.99
RDKIT_SHAPRULEMATCH_07788	AMP	0.99
RDKIT_SHAPRULEMATCH_07789	AMP	0.99
RDKIT_SHAPRULEMATCH_07790	AMP	0.99
RDKIT_SHAPRULEMATCH_07791	AMP	0.97
RDKIT_SHAPRULEMATCH_07792	AMP	0.98
RDKIT_SHAPRULEMATCH_07793	AMP	0.98
RDKIT_SHAPRULEMATCH_07794	AMP	0.98
RDKIT_SHAPRULEMATCH_07795	AMP	0.99
RDKIT_SHAPRULEMATCH_07796	AMP	0.71
RDKIT_SHAPRULEMATCH_07797	AMP	0.99
RDKIT_SHAPRULEMATCH_07798	AMP	0.99
RDKIT_SHAPRULEMATCH_07799	AMP	0.98
RDKIT_SHAPRULEMATCH_07800	AMP	0.97
RDKIT_SHAPRULEMATCH_07801	AMP	0.99
RDKIT_SHAPRULEMATCH_07802	AMP	0.99
RDKIT_SHAPRULEMATCH_07803	AMP	0.99
RDKIT_SHAPRULEMATCH_07804	AMP	1.00
RDKIT_SHAPRULEMATCH_07805	AMP	0.99
RDKIT_SHAPRULEMATCH_07806	AMP	0.98
RDKIT_SHAPRULEMATCH_07807	AMP	0.98
RDKIT_SHAPRULEMATCH_07808	AMP	0.99
RDKIT_SHAPRULEMATCH_07809	AMP	0.99
RDKIT_SHAPRULEMATCH_07810	AMP	0.99
RDKIT_SHAPRULEMATCH_07811	AMP	0.98
RDKIT_SHAPRULEMATCH_07812	AMP	0.99
RDKIT_SHAPRULEMATCH_07813	AMP	0.98
RDKIT_SHAPRULEMATCH_07814	AMP	0.93
RDKIT_SHAPRULEMATCH_07815	AMP	0.99
RDKIT_SHAPRULEMATCH_07816	AMP	0.99
RDKIT_SHAPRULEMATCH_07817	AMP	0.95
RDKIT_SHAPRULEMATCH_07818	AMP	0.97
RDKIT_SHAPRULEMATCH_07819	AMP	0.99
RDKIT_SHAPRULEMATCH_07820	AMP	1.00
RDKIT_SHAPRULEMATCH_07821	AMP	0.94
RDKIT_SHAPRULEMATCH_07822	AMP	0.99
RDKIT_SHAPRULEMATCH_07823	AMP	0.99
RDKIT_SHAPRULEMATCH_07824	AMP	1.00
RDKIT_SHAPRULEMATCH_07825	AMP	0.96
RDKIT_SHAPRULEMATCH_07826	AMP	0.99
RDKIT_SHAPRULEMATCH_07827	AMP	0.98
RDKIT_SHAPRULEMATCH_07828	AMP	0.99
RDKIT_SHAPRULEMATCH_07829	AMP	0.98
RDKIT_SHAPRULEMATCH_07830	AMP	0.99
RDKIT_SHAPRULEMATCH_07831	AMP	0.98
RDKIT_SHAPRULEMATCH_07832	AMP	0.98
RDKIT_SHAPRULEMATCH_07833	AMP	0.99
RDKIT_SHAPRULEMATCH_07834	AMP	0.99
RDKIT_SHAPRULEMATCH_07835	AMP	0.99
RDKIT_SHAPRULEMATCH_07836	AMP	0.98
RDKIT_SHAPRULEMATCH_07837	AMP	0.91
RDKIT_SHAPRULEMATCH_07838	AMP	0.99
RDKIT_SHAPRULEMATCH_07839	AMP	0.99
RDKIT_SHAPRULEMATCH_07840	AMP	0.98
RDKIT_SHAPRULEMATCH_07841	AMP	1.00
RDKIT_SHAPRULEMATCH_07842	AMP	0.99
RDKIT_SHAPRULEMATCH_07843	AMP	0.99
RDKIT_SHAPRULEMATCH_07844	AMP	0.99
RDKIT_SHAPRULEMATCH_07845	AMP	0.99
RDKIT_SHAPRULEMATCH_07846	AMP	0.99
RDKIT_SHAPRULEMATCH_07847	AMP	0.99
RDKIT_SHAPRULEMATCH_07848	AMP	0.99
RDKIT_SHAPRULEMATCH_07849	AMP	1.00
RDKIT_SHAPRULEMATCH_07850	AMP	0.96
RDKIT_SHAPRULEMATCH_07851	AMP	0.99
RDKIT_SHAPRULEMATCH_07852	AMP	0.99
RDKIT_SHAPRULEMATCH_07853	AMP	0.98
RDKIT_SHAPRULEMATCH_07854	AMP	0.98
RDKIT_SHAPRULEMATCH_07855	AMP	0.98
RDKIT_SHAPRULEMATCH_07856	AMP	0.97
RDKIT_SHAPRULEMATCH_07857	AMP	1.00
RDKIT_SHAPRULEMATCH_07858	AMP	0.99
RDKIT_SHAPRULEMATCH_07859	AMP	0.97
RDKIT_SHAPRULEMATCH_07860	AMP	0.89
RDKIT_SHAPRULEMATCH_07861	AMP	1.00
RDKIT_SHAPRULEMATCH_07862	AMP	0.98
RDKIT_SHAPRULEMATCH_07863	AMP	0.93
RDKIT_SHAPRULEMATCH_07864	AMP	0.99
RDKIT_SHAPRULEMATCH_07865	AMP	0.99
RDKIT_SHAPRULEMATCH_07866	AMP	0.99
RDKIT_SHAPRULEMATCH_07867	AMP	0.99
RDKIT_SHAPRULEMATCH_07868	AMP	0.96
RDKIT_SHAPRULEMATCH_07869	AMP	0.99
RDKIT_SHAPRULEMATCH_07870	AMP	0.99
RDKIT_SHAPRULEMATCH_07871	AMP	0.99
RDKIT_SHAPRULEMATCH_07872	AMP	1.00
RDKIT_SHAPRULEMATCH_07873	AMP	0.98
RDKIT_SHAPRULEMATCH_07874	AMP	0.99
RDKIT_SHAPRULEMATCH_07875	AMP	0.99
RDKIT_SHAPRULEMATCH_07876	AMP	1.00
RDKIT_SHAPRULEMATCH_07877	AMP	1.00
RDKIT_SHAPRULEMATCH_07878	AMP	0.99
RDKIT_SHAPRULEMATCH_07879	AMP	0.99
RDKIT_SHAPRULEMATCH_07880	AMP	0.99
RDKIT_SHAPRULEMATCH_07881	AMP	0.99
RDKIT_SHAPRULEMATCH_07882	AMP	0.96
RDKIT_SHAPRULEMATCH_07883	AMP	0.99
RDKIT_SHAPRULEMATCH_07884	AMP	0.94
RDKIT_SHAPRULEMATCH_07885	AMP	0.99
RDKIT_SHAPRULEMATCH_07886	AMP	0.95
RDKIT_SHAPRULEMATCH_07887	AMP	0.99
RDKIT_SHAPRULEMATCH_07888	AMP	0.98
RDKIT_SHAPRULEMATCH_07889	AMP	1.00
RDKIT_SHAPRULEMATCH_07890	AMP	0.98
RDKIT_SHAPRULEMATCH_07891	AMP	1.00
RDKIT_SHAPRULEMATCH_07892	AMP	0.98
RDKIT_SHAPRULEMATCH_07893	AMP	0.97
RDKIT_SHAPRULEMATCH_07894	AMP	0.98
RDKIT_SHAPRULEMATCH_07895	AMP	0.98
RDKIT_SHAPRULEMATCH_07896	AMP	0.99
RDKIT_SHAPRULEMATCH_07897	AMP	0.98
RDKIT_SHAPRULEMATCH_07898	AMP	0.99
RDKIT_SHAPRULEMATCH_07899	AMP	0.93
RDKIT_SHAPRULEMATCH_07900	AMP	0.99
RDKIT_SHAPRULEMATCH_07901	AMP	1.00
RDKIT_SHAPRULEMATCH_07902	AMP	0.99
